ROIが大幅向上、データの統合・加工をノーコードで実行できるMAツールとは	<技術開発>,<コラム>
SUVに「進化版スライドドア」搭載!? ガバッと開く「新リンク式パワードア」アイシンが発表！ 2024年に市場投入へ	<技術開発>,<コラム>,<商品化>,<目標>
ＩＥＡ、欧州のエネルギー代替強化を提言　今年の投資は8％増へ	<市場データ>
オフィスに設置してほしい！会話時の飛沫を吸引するキングジムの「飛沫キャッチャー」（＠DIME）	<組織>,<設備投資>
米メタも大量解雇を計画 米紙 - トピックス｜Infoseekニュース	<戦略>
食品ざんさ再生装置で“かくれフードロス”問題解決に挑むフードテックベンチャーのASTRA FOOD PLAN、設立2年でテスト品目55種類を達成	<コラム>,<目標>,<設立>,<実験>
「つながる車」の通信規格を巡り【トヨタ】などが特許料の支払いに合意	<契約>
【ダヴィネス】使用済み容器の回収で森林再生活動に寄付 ～7月1日(金)より回収拠点を追加～	<サービス開始>
TRUMPF､酸素センシング向けに次世代VCSELソリューション | e.x.press	
ホンダが「ソニーの下請け化」を意に介さず提携した裏事情、4月刷新EV部隊に懸念	
空港の脱炭素、再生燃料供給競う　伊藤忠やENEOS	
富士電機、CO2回収システム開発へ。構成機器でNKからAiP|日本海事新聞 電子版	<技術開発>,<目標>
「空飛ぶタクシー」の早すぎた野望　独リリウム	
ドラッグ・ラグの再燃、新興バイオ企業の開発が増え日本スルーが顕著に	
デバイス・素材各社が新製品・新技術を訴求CES2022で通信、車載関連など活発な展開 | 電波新聞デジタル	<業界情報>,<方針>
脊柱側彎症、１０秒で測定　旭医大が機器開発　医師以外も使用／着衣のままで可：北海道新聞 どうしん電子版	<技術開発>
COVID-19が重症化する背景メカニズムを解明～ 発症後早期の肺胞上皮細胞死が引き金となっている可能性～	<技術開発>,<研究>
テクノロジーの環境負荷を削減--最北の国アイスランドの取り組み	<技術開発>,<紹介>
【米国株】｢メタバース｣関連株の2銘柄を詳しく解説！“仮想現実”に注力する｢メタ・プラットフォームズ｣、“疑似現実”分野で伸びる｢エヌビディア｣を徹底分析！	<説明>,<業界情報>
大和研究所、再生材使用率95％のリサイクル材料や低温はんだを「ThinkPad」へ	<目標>
【岡山大学】炎症性腸疾患治療薬候補NEt-3IBの環境にやさしい大量合成法を開発 〜原薬合成における廃液量の削減によるSDGs貢献を視野に〜	<技術開発>
中小企業ＤＸ人材育成に向けたリカレント教育事業の実施	<戦略>,<サービス開始>
油そばも栄養バランス良く　日清が「即席」完全食	<政府・認可>
１月３１日 人間の介在神経発生 （１月２８日号 Science 掲載論文）	
iPhoneはディスプレイ内蔵の指紋認証を、今後2年以内は採用しないようです	<利用・採用>
キリンの独自素材「プラズマ乳酸菌」を配合した免疫機能の機能性表示食品ラインアップを2.2倍※1に拡大	<方針>
ハリアーに待望PHEV追加！　マイバッハ100周年特別仕様車登場!!　ほか一部改良＆追加モデルなど新型車最新情報	<サービス開始>,<商品化>
"＜報道関係各位＞2022年9月14日 	<業界情報>
 	
ギリアド・サイエンシズ株式会社当資料は、米国ギリアド・サ"	
日本電気硝子、大幅な増収増益12月期連結 | 電波新聞デジタル	
日本電気硝子、大幅な増収増益12月期連結 | 電波新聞デジタル	
【石川】ぬくもり好循環　捨てるもみ殻で「燃料」→全利益 子ども食堂へ：北陸中日新聞Web	<目標>
タナカカツキ総合プロデュースの「渋谷サウナス」12月23日(金)オープンに先駆け、施設全貌を公開	<イベント>
オンライン対談「環境配慮素材開発における革新的イノベーション」を開催：時事ドットコム	<イベント>
エネルギー会社 rsted、2025年までに40万トンの炭素回収・貯留を目指す	<方針>,<目標>,<時制.未来>
お金にならないアウトプットをなぜ続けるのか？　成瀬允宣氏が語る、“世界を加速させる可能性”	<コラム>
避難所運営をデジタル化へ、氏名や体調を自らスマホ登録…１２月から順次	<技術開発>,<目標>,<商品化>
＜俺は信じない！＞テスラ所有者が自動ブレーキの自作テストをした結果が悲惨 | MOBY [モビー]	
トヨタが出資するJoby、いよいよ上場を果たす	<効果>
【Twitterフォロワー30万人超の精神科医が教える】人間関係を識別するたった1つのセンサーとは？	<コラム>
学生時代より重要！｢社会人の学び方｣5大注意点 知らないと｢成長しない！｣あなたは大丈夫？ - トピックス	<コラム>
ゴミの出し間違いを指摘する、ユーモアある貼り紙に「やさしい」「こんな街に住みたい」と10万人が称賛 - トピックス｜Infoseekニュース	
新たに2種類の空気清浄機が草津市ふるさと寄附に登場　～草津市ふるさと寄附×ダイキン工業株式会社～	<商品化>
哲学者が明かす「自分の頭で考える技術」＝“独学の思考法”とは（山野 弘樹）	<見解>,<コラム>
カワサキの描くバイクの未来！Vol.2【燃費と加速を両立するハイブリッド。テストライダーも驚く加速感！】	<コラム>
《日経Robotics》家庭内でモノを運ぶロボットを発売へ、米Labradorの共同創業者に聞く	<商品化>,<目標>,<対談>
《日経Robotics》家庭内でモノを運ぶロボットを発売へ、米Labradorの共同創業者に聞く	<商品化>,<目標>,<対談>
アトピー性皮膚炎、JAK阻害薬はVTE発生と関連するか？	<コラム>
「トヨタがEVに本腰」の誤解　変化に即応する柔軟性	
次世代PARP阻害薬AZD5305はHRR遺伝子異常を有する患者で腫瘍、遺伝子変異のタイプに関わらず有望な抗腫	<コラム>
東北大学内に次世代ＥＶリレー開発拠点を設置：時事ドットコム	<組織>,<設備投資>
農業関連のニュースなら農業専門紙「農村ニュース」	
【旅の展示会】ご当地グルメキッチンカーから宇宙飛行士AR体験まで「第一回 日本観光ショーケース in 大阪・関西」新規出展者も続々決定！	<レポート>,<コラム>
中国人をマネジメントしてみて気がついたこと	
スマドリって何だ？　アサヒビールと電通デジタルの合弁会社に迫る	
京セラ プロダクションプリンター「TASKalfa Pro 15000c」を中心に多様なソリューションと新たな価値を提案	<提案>
JAXA宇宙探査オープンイノベーションフォーラム2022で島根大学の浅尾俊樹教授らが研究開発した植物工場の養液再生システムが紹介されました | 国立大学法人 島根大学	<紹介>
「これが最後のチャンス」ハッキング被害のKyber、15%の報酬を条件に返金要求	
ｅＷｅＬＬ---大幅に反発、上方修正した22年12月期業績予想でさらなる上積みに期待 執筆： Fisco	<見解>
中国の主要知的財産権指標、着実に改善 国家知識産権局	<技術開発>
中国、世界最大の核融合エネルギー生産装置製造へ	<生産活動>,<目標>
新規がん免疫複合療法を開発へ、京大とMeiji ファルマ　　CP阻害剤とPDTを併用、年度内に医師主導治験 | 日刊薬業 - 医薬品産業の総合情報サイト	<技術開発>,<目標>
パナソニック、メーカー保証開始　アルミ冷媒配管施工の業務用電気空調機器	<技術開発>
「サステナビリティ・ブランディングの全体像」無料ウェビナーを6/28(火)開催【３名様限定 無料相談会あり】	<イベント>
欧州サーキュラー型バイオエコノミーファンド、390億円でのファンドクローズを発表。目標額を上回る資金調達に成功	<商品化>,<投資>,<資金>
TOSTEMの高性能窓、玄関ドアが、CO2削減に最大の効果をもたらす製品を認証する新制度　2021年度「環境省LD-Tech」において認証を取得	<政府・認可>
組み込み系エンジニア・制御エンジニアへ向けた学習Webアプリ「Human Resources Support Program」の提供を開始	<サービス開始>
速報：【EU】【欧州の主なニュース】７月21日	
富士フイルムが増収増益、ヘルスケアが最大セグメントに	<業績>
接着・樹脂加工は５％減収　ポバール興業の４～６月期	<業績>
「EV時代の電子部品、関西勢に強み」　ローム松本功社長	
天然由来成分を98.7％使用「肌にも地球にもやさしい」洗顔フォームの気になる洗い心地とは？（VAGUE）	<コラム>
溶液中ナノ粒子を3次元観察できるデータ処理手法	
Web会議で起こりがちな珍事TOP3、3位散らかった部屋の映像、2位家族の会話、1位は？	<業界情報>
【楽天セール】レンズ濃度が自動で変わるサングラス、グンゼのTシャツ用インナーなどがお買い得に！	
Intel、吉利と24年に「レベル4」自動運転車　米CES	
従業員をマッチング！運動習慣化サービス「KIWI GO」が新機能「ギルド（社内サークル）」をリリース。同じ趣味の従業員をつなぎ、コミュニケーションを促進&活動量アップ！	<サービス開始>
ビジュアル・グラフィックス、Windows PCアプリケーション「PowerTake」発売。HyperDeck StudioをLAN経由で再生コントロール	
ブラザー、インダストリアルラベルプリンター「TJ-4121TNR」など3機種新発売	<商品化>
元ホンダ社員が考える、ソニーとホンダのコラボで期待したいこと～「ホンダはプライドを捨て、ソニーに全面的に任せるべし!!」	<見解>
構造化データと非構造化データの違いとは？それぞれの特徴も含め解説	<コラム>,<説明>
「うますぎる」「何個も食べてる」セブン新商品の中身は…	
【Googleも認めた！】 AI英会話アプリ"ELSA"独自開発の発音認識・フィードバック機能を備えたAPIを公開	<イベント>
ビジネスにも応用！ スパイが情報を分析する「年表づくり」という裏技	<技術開発>
プリファード、化学計算3日を30分に　材料探しに威力	
世界初の年産10万KL級ATJ製造商業機の開発に向けた取り組みがNEDOグリーンイノベーション基金に採択	<利用・採用>
2022.07.27　カーボンニュートラル実現を支援するコンサルティングサービスを採用｜新着情報一覧｜三和油化工業株式会社	<利用・採用>
中国の鉄鋼業界、超低排出化改造が進展	
次世代全固体電池の特許件数、日本勢が3位まで独占	
上司との距離を縮めたいと考えている人、それって必要ないです【コメントライナー】：時事ドットコム	
製造業など各業界のベストプラクティスとAIを統合したソリューション	
中谷彰宏氏に聞く「経営戦略におけるコミュニケーション」の重要性 | JDIR	<対談>
オン抵抗30％低減のパワーMOSFETに＋100V耐圧品、Infineon	
スズキ、株式会社パワーエックスと協業について検討を開始｜スズキ	<提携>,<イベント>
TDK、一時13%高　自動車向けなど好調	<株式概況>
こんなにあるよ！SDGsに対応する注目のリサイクル商品3選	<コラム>,<技術開発>,<紹介>
縦折り「iPhone 14 Flip」の異形の予測CG	
慶應義塾大学、簡単な脳波計測で軽度の認知障害を早期発見	<技術開発>
社説：４種目ワクチン　特徴や使い方の周知を｜医療・コロナ｜社説｜京都新聞	
ウェアラブルデバイスを活用し高齢者の活動データ取得！	<技術開発>,<政府・認可>
有機ＥＬの暮らし提案　県産業技術振興機構、首都圏ショールームを刷新	<提案>
6.Well-beingなコミュニティを作るための4つの要素	
まさかの長方形ハンドル装着？トヨタ新型「bZ コンパクトSUV」初公開	<イベント>
アルプスアルパインは5G通信や高精度測位など、車載デバイスを出展…CEATEC 2022（レスポンス）	<イベント>
お釣り30円を巡り22年間法廷で戦った弁護士　「大事なのはお金ではない」と満足気	
パナソニック、ドライバーモニタリング機能搭載のAR対応HUDなど「CES 2022」で車載関連製品を相次いで発表	<業界情報>,<商品化>
FoundationOne CDxがんゲノムプロファイル、非小細胞肺がんと悪性黒色腫における4つの薬剤で承認を取得	<政府・認可>
MBD用AI開発の英Secondmind、マツダにパワートレインの開発効率を高め環境負荷の低い自動車開発を加速するアクティブラーニングプラットフォームをライセンス供与	
睡眠の質でコインが貯まる、睡眠計測デバイス「ブレインスリープ コイン」Makuakeで先行予約発売 | 知財図鑑	<技術開発>,<商品化>
洗浄機能高めたウォシュレット　ＴＯＴＯ：時事ドットコム	
パナソニック、先行体験に35倍の応募「自動計量IH炊飯器」--新手法「Future Star Program」とは	<コラム>
GINZA SIXで「198万円のドライブシミュレーター」がバカ売れの理由	<コラム>
日本が森林を持続可能な資源として活用するには ―森と都市の連関と木造建築の活用―｜2022年7月｜産学官連携ジャーナル	<技術開発>,<利用・採用>
DX推進に必要なのは「ビジョン」と「対話」〜コンカー主催「Forbes JAPANと考える中堅中⼩企業のDX推進におけるビジョン」	
メールの書き方に悩む人は永遠に幸せにはなれない…ストレス人間に共通する"悪い思考回路" ｢ストレスをためる人｣と｢ためない人｣の決定的違い	
～減塩食をよりおいしく、「健康」課題の解決に向けた大きな一歩～世界初※1！電気刺激の活用で塩味が約1.5倍に増強される効果を確認	<研究>
液体苛性ソーダの価格修正について | ニュース | Tokuyama	<コラム>,<説明>
無料オンラインセミナー「原材料高騰に負けない！メーカーがとるべき価格戦略とは」7/28（木）開催	<セミナー>,<戦略>
加工不要な木製品――MIT、植物細胞から木材を培養する実験	<実験>
本学大学院生らが第73回コロイドおよび界面化学討論会にてポスター賞を受賞｜東京理科大学	<表彰>
ABB、日本初運航・電気推進タグボートに電力システム「Onboard DC Grid」を搭載	<技術開発>
｢理想は20時就寝｣不登校や糖尿病のリスクが高まる…睡眠学の専門家が"夜型の子供"を本気で心配するワケ ｢遅寝･遅起き｣は生活習慣ではなく睡眠障害の症状	<コラム>
MEMSの機械的非線形性を低減してSN比を10倍以上に高める技術、農工大が開発	<技術開発>
【「キレやすい」だけで人生損をする】「感情的にならない」ために成功者たちが心がけていること	<コラム>
認知症スクリーニングを脈拍測定くらい簡単にするニューロトラック	
食の未来─美食家(グルメ)の抵抗	
足元ブレーキも中長期には強気　サムスン電子、半導体で | 電波新聞デジタル	<技術開発>
Alphyn Biologicsが軽度から中等度のアトピー性皮膚炎に対する局所治療薬の第2a相臨床試験の第1群が完了	
80kmごとに電気自動車用の充電ステーションを配備する計画が発表	<戦略>
【消臭・芳香剤に関する調査】消臭・芳香剤の使用者は5割弱、「スプレー式」使用者が2015年以降増加。コロナ禍に伴い、選び方等で変化があったことは「除菌効果を重視す...	<方針>,<現象>,<コラム>
新型iPhone 14のデザインが「丸わかり」なケースや模型をマジンブウ氏が暴露	
貿易情報連携のトレードワルツ、製品版リリースへ	<目標>
「ありがとう！」がもたらす心理的安全性の先にあるもの (Forbes JAPAN)	<コラム>
メルカリはなぜ米国で苦戦するのか。日本のスタートアップに必要な2つの海外戦略【入山章栄・音声付】	<コラム>,<戦略>
パナソニック、近距離無線通信技術　機器間の干渉軽減	
筋トレ効果が表れにくい人ほどトレーニング量が重要、芝浦工大などが確認 (1)	<コラム>
コーセー、包装資材に化粧品再生インキを活用｜週刊粧業オンライン	<技術開発>,<利用・採用>
男性の精子数が過去40年で半減したのは生活習慣や化学物質によるものという研究結果	
県と山梨、水素社会へタッグ　地方からカーボンニュートラル加速（福島民友新聞）	<方針>
サムコの2023年7月期第1四半期決算、営業利益は前年同期比377.3％増と好調	
若者に朗報！「習い事感覚で」都心で気軽にドライビングシミュレーター講習が受けられる新サービス	
PMSは幸せホルモン不足が原因！？セロトニン不足をリカバリーする生活習慣	<コラム>
ダイソー「売れに売れてる」シートで炊事がラクになる？ - Peachy - ライブドアニュース	<コラム>
包装材料変更による「エコ」への取り組み 3月1日（火）、3月21日（月）発売	<紹介>
大前研一｢プーチンの怒りの根源を見抜けなかったゼレンスキー大統領は､決して英雄なんかではない｣【2022上半期BEST5】 ｢政治家に恵まれていない国｣に降りかかった悲劇	
海上輸送分野における持続可能なバイオ資源由来のバンカー燃料ビジネスについて	<コラム>,<説明>
アップルウォッチ新モデル「Ultra」は買い？それとも待ち？ 1ページ目 - M＆A Online	<コラム>
産総研と三菱電機、「仕事の質」高める新組織	<方針>,<組織>
RET融合遺伝子陽性・RET遺伝子変異陽性甲状腺癌の新たな選択肢セルペルカチニブ	
書籍紹介『たんぽぽ先生の在宅報酬算定マニュアル第7版』（日経BP）	
Apple、「酔わない車」で異世界へ　モビリティーを深耕	<コラム>,<目標>
まだまだ伸びる半導体：《まだまだ伸びる半導体》メタバースにカーボンニュートラル、技術が需要を拡大＝津田建二 | 週刊エコノミスト Online	<技術開発>,<方針>
アルツハイマー病、乳由来「βラクトペプチド」に予防効果　キリンが解明	<効果>,<技術開発>
統合失調症治療してみた（架空の実践編）	
東大、多剤耐性菌感染症治療薬の活性を担う多量体構造を解明	<技術開発>,<研究>
トヨタが量産EVにSiC、インバーターへの搭載で1兆円市場が視野	
トヨタが量産EVにSiC、インバーターへの搭載で1兆円市場が視野	
東大、大脳皮質の多数の領野を結ぶ結合を効率よく作るための並列モジュール戦略を解明	<技術開発>
テラ23日上場廃止　コロナ薬開発、疑惑の果てに	<サービス終了>
「冷凍 完全メシ」シリーズ5品 (9月26日発売)	
ブリヂストンがタイヤ内蔵チップを共同開発　凸版系と	<技術開発>
【オーストラリア】三井物産、豪原料炭事業子会社の全持分売却。事業ポートフォリオ再構築 | Sustainable Japan | 世界のサステナビリティ・ESG投資・SDGs	<設備投資>
PD-L1陽性NCSLCに対するペムブロリズマブ単剤1次治療の5年追跡結果（KEYNOTE-042）／JCO	
経済からひっそり脱落する若い男性 女性の社会進出の陰で受難、問題はメンタルヘルスの悪化？ | JBpress (ジェイビープレス)	<技術開発>,<コラム>
新型コロナウイルスのウイルス形成に必須の膜タンパク質の構造を解明	<技術開発>
東京海上日動ビルと新館建て替え/竹中・大林・清水・鹿島・大成・戸田JVに	
「ローカル5G」最前線	
RFIDで面倒な「棚卸し」の手間を大幅削減、Locus Mappingを提供 #MUGENLABOココに注目	<技術開発>,<サービス開始>,<技術動向>
CBDブランド【GREEN BULLDOG】から、CBDフルスペクトラム６０％のカートリッジタイプの発売を開始いたします。フレーバー全４種類！：マピオンニュースの注目トピック	<商品化>
テスラ、「非常に困難な四半期」もEV世界販売68％増 | JDIR	<市場データ>
大好評のレクチャー付きDIYにウォールペーパープランが初登場！賃貸住宅でも自分だけの理想の室内を実現	<商品化>,<技術開発>
オンライン診療患者に処方薬を即配、都内で実験	<実験>
蘭NXPがシングルチップソリューション発表UWBレーダーと高精度測距機能を組み合わせる | 電波新聞デジタル	<商品化>
お値段3億円超えでも112台が一瞬で完売！ 復活した新型「カウンタック」にはランボルギーニの歴史と未来のすべてがある（carview!） | 自動車情報サイト【新車・中古車】 - carview!	<コラム>
鈴鹿高専とＭｏｎｏｔａＲＯが協働研究　ＰＢ商品の品質を評価解析　三重	<研究>
会議室に入った瞬間に分かる！優れたリーダーとダメなリーダーの決定的な差	
Appleは10月のイベントで新型iPad ProやM2 Macを発表か	<商品化>,<コラム>,<イベント>
ソニー、カメラからクルマまでセンサーで未来を創る「Sense the Wonder Day」	
Carstay、静岡県浜松市でバンライフを通じた地域活性化 「Local Vanlife Project」を2月より開始	<技術開発>,<サービス開始>
【プレスリリース】小量乗合輸送サービス「ハコモビ」実証実験の実施について	<実験>
フォルクスワーゲンが2023年型「ID.4」の価格を発表！ 497万円から全4グレードで販売開始。	<商品化>,<価格>,<サービス開始>
スバルが世界初展開するEV「ソルテラ」日本仕様車の価格は？｜ニュースイッチ by 日刊工業新聞社	<業界情報>,<方針>,<価格>,<コラム>
本学学生らの論文が国際誌『Energy and Buildings』に掲載<br />～商業ビルの消費電力を低コストかつ高精度で推定し<br />カーボンニュートラルな社会に向けた設備運用に貢献～｜東京理科大学	<予測>,<説明>,<技術開発>
コラム：気候変動対応へ「グリーンキャピタル」導入を、日本企業にもチ...	<コラム>
｢馴染みのラーメンばかり食べる｣和田秀樹が警鐘を鳴らす40代から始まる前頭葉委縮の初期兆候 記憶障害が起きるずっと前から脳の中で生じている変化	<技術開発>
現代自は自社開発、ホンダはグーグル…未来車OS競争が激化ー韓国メディア	<技術開発>
堤 未果氏コラム「教育はリアルが主、デジタルが従」	<コラム>
カーシェアのトライブ、ＥＶ充電会社と提携 シンガポール・自動車・二輪車	<提携>
長距離ドライブ派注目！ マツダの入門SUV「CX-3」は純エンジン車なのに、燃料コストが他社ハイブリッドSUV並み（carview!） | 自動車情報サイト【新車・中古車】 - carview!	<技術動向>
日立アステモ、ホンダが2026年の展開を目指すBEV向け電動アクスルを受注	<業界情報>,<方針>,<時制.未来>,<受注>
令和4年度 第1回農研機構植物工場九州実証拠点 スマートグリーンハウス展開推進 研修会 「スプラウト生産および環境計測等スマート農業技術の習得」 開催要領(2022年11月開催)	<方針>
終売「六条麦茶」復活の舞台裏　「ラベルレス」と生産量の深い関係	
コメ作りは儲かる ローアモシ日本、灌漑稲作発展に貢献	<説明>,<技術開発>
Amazonでベストセラー1位の「激落ちくんスリッパ」を使ってみたら...。履くだけで簡単床掃除	<コラム>
クセがスゴい「魔改造ゲーム機」4選　ゲームボーイが驚きの姿に！ - トピックス｜Infoseekニュース	<紹介>
​電動トライク試乗モニター募集のお知らせ。【免許返納する前にお試しください！】	
TECNOの「The Push Towards Premium」でMediaTekのDimensity 9000 5Gチップを搭載した新しいフラッグシップPHANTOM X2シリーズを発表	<商品化>
帝人と東急建、建設現場で燃料電池実証	<実験>
広島銀行と中国電力、脱炭素セミナー共催	
鋼板、9カ月ぶり値上がり　生産調整で在庫増に歯止め	
唾液の機能性を研究、「日本唾液ケア研究会」がNPO法人化	<研究>,<技術開発>
中国自動車市場の開拓者、フォルクスワーゲン変調の3つの理由	<コラム>
身長176cmの国際派・外資系ITビジネスコンサルタント・北原海葵さん、ミス日本ファイナリストに「国際的に大きなインパクトをもたらす女性になる」（デビュー）	<コラム>
男性不妊患者へのPQQ(メニコン)使用が精子DNAフラグメンテーションに及ぼす影響の単群試験	<実験>
HPVワクチンの長期予防効果、接種から約9年後においても確認　新潟大	<研究>
米 国 経 済 展 望２０２２年７月調査部 マクロ経済研究センターhttps://www.jri.c	
香りで心を整え、運気を引き寄せるには？	<コラム>
富士経済、オンコロジー（腫瘍学）関連の医薬品と治療機器などの国内市場調査の結果を発表	<レポート>,<方針>,<商品化>,<技術開発>
“マスクから解放”された日常に向けて、今のうちから準備を… 時代は「美容リハビリ」期に突入！	<方針>
【トヨタ bZ4X 新型試乗】BEVでも貫いたトヨタ「新世代の80点主義」…中谷明彦	
早稲田大、染色体の形をコントロールする普遍的な仕組みの一部を解明　遺伝子治療の新たな扉を開く可能性に期待が高まる	<技術開発>
クリームたっぷりなのに糖質10g！セブンの新作スイーツに注目	<技術動向>
ＴＳＭＣ、米で３ナノ生産 - NNA ASIA・台湾・ＩＴ	
ボルテックスセイグン 自動運転トラを実証 公道横断は日本初 | 輸送経済新聞社	<実験>
日産サクラ公道試乗レポート〜次はぜひ「6kW普通充電」を！【木野龍逸】	
キャデラックの新たな自動運転コンセプトは「車輪のついた高級ラブシート」	
健康・医療の記事一覧｜徳島新聞デジタル	
長期化するウクライナ戦争 露わになるプーチンの誤算	<コラム>
欧州消費株、生活苦の重圧　物価高で実質所得マイナスに	
スマホARでコマース市場の開発需要を取り込む「Avataar」／GB Tech Trend	
ŌURA、アジア発のリテール展開はソフトバンクショップから！「Oura Ring Gen3 Horizon」を12月8日に発売	<商品化>
ノーリツ、相次ぐ給湯器の部材不足で混乱続く　納期遅れに4要因	<業界情報>
年齢のCAR-T細胞療法への影響｜ノグ｜note	<コラム>
「環境政策こそ成長戦略」、新築住宅への太陽光パネル義務化の検討加速…都知事がＹＩＥＳ講演 : 社会 : ニュース	<業界情報>,<戦略>,<技術開発>,<セミナー>
「弥生人」の定説に待った、ゲノム解析で迫る日本人の由来の新説	
〈語録〉トヨタ自動車　豊田章男社長｜自動車メーカー｜紙面記事	
組織超え、専門人材育てる　産業革新投資機構・横尾氏	<業界情報>
素材開発、量子の道（上）三菱ケミカルグループ　実機特有のエラー克服	
腐食しにくく強度もあるステンレス鋼の特性を保ったまま3Dプリントする方法が開発される	<技術開発>
2022年の半導体成長率は世界経済に対する逆風も前年比11％増と予測、IC Insights	<予測>
【 6/29 開催 Web セミナー】オープンイノベーション推進者向け、 OKI のオープンイノベーションに向けた取り組みを紹介する Web セミナーを開催	<紹介>
〈社説〉日本の温室ガス　住宅の省エネ化進めたい	<方針>,<技術開発>
量産の壁を突破して性能向上―、AIが変える次世代リチウムイオン電池開発のTeraWatt	
産総研：高温・高湿に強い偏光シートと貼り合わせ不要の偏光部品を独自ナノ構造により実現	<技術開発>
ＥＮＥＯＳ堺製油所における実証試験にて省エネ効果を立証	
ビール泡立ち缶用塗料製品ページを公開しました。【東洋インキＳＣホールディングス】｜省庁・自治体、企業が発表した食に関する最新情報｜ニュース｜フーズチャネル	<イベント>,<商品化>
減少するサーバー出荷台数、今後はどうなる？｜ニュースイッチ by 日刊工業新聞社	<コラム>
パワー半導体向けシンタリング装置を開発　～特殊ゲルを用いた立体的なプレスでSiCパワー半導体を均一に一括接合～	<技術開発>
パワー半導体向けシンタリング装置を開発　～特殊ゲルを用いた立体的なプレスでSiCパワー半導体を均一に一括接合～	<技術開発>
太陽光パネル、２０３０年代に大量ごみ化の恐れ…自治体や企業で再資源化の体制整備始まる：地域ニュース	<方針>
【非接触に関する意識調査】コロナ前と比較し非接触に対する意識が高まった人は7割以上　最も空中ディスプレイが導入されて欲しい場所「コンビニやスーパーのセルフレジ」	<方針>,<利用・採用>
砂見准教授が代表取締役を務める株式会社SUNAMIが巻取解析ソフトウェアを開発・販売しています	<商品化>
自動車業界向けSBOM構築プラットフォームの共同開発について	<コラム>,<説明>
三菱重工が高砂に水素拠点、製造からガスタービン発電までを実証	<実験>
朝食を食べないと、太りやすく筋肉も減少することを解明	<方針>,<現象>,<研究>,<技術開発>
ロシュ社のTIGIT爆弾の先にあるもの	<コラム>
広東省、大規模プロジェクトが新たな原動力に	
スマホやPCのパフォーマンスを低下させる「DRAM」の熱問題を解決するための突破口とは？	<コラム>
スマホやPCのパフォーマンスを低下させる「DRAM」の熱問題を解決するための突破口とは？	<コラム>
アミノ酸シャンプーのメリットと向いている人・正しい使い方	<コラム>
電動バイク普及へ ガソリンスタンドで電池交換OKに | NHK	<目標>
JR山手線4駅（品川駅、渋谷駅、池袋駅、秋葉原駅）に、AIアバター接客「AIさくらさん」が導入されます	<方針>,<利用・採用>
ポリウレタンを光で安全に製造　神戸大とAGC	<生産活動>
電子ごみのない世界へようこそ。土に還るスピーカー「Mapu Speakers」	
「盛り付けの革新」に挑む惣菜業界	<コラム>
生体機能チップの市場規模、2021年の推計3200万ドルから2026年には1億8300万ドルへと拡大の予測【市場調査レポート】	<予測>
日立ハイテク、設備診断し切削精度改善機械のくせ数値化して自動補正 | 電波新聞デジタル	
「手頃なハイエンドスマホ」と「FeliCa／防水対応の日本仕様」で勝負 - モトローラ新スマホ説明会 - 記事詳細｜Infoseekニュース	
ドゥカティ、MotoEプロトタイプの詳細を発表：レースを通じて未来の専門知識を開発	<商品化>,<技術開発>
肥満の有病率が高い都道府県は透析導入率が高い	
『工場管理 2022年2月号』【特集1】製造業に変革を起こす！モノづくりトレンド2022 【特集2】現場の問題を解決する“BOM”活用の基礎知識（毎月20日発売） | TOPICS	<レポート>
2050年，空飛ぶクルマ世界市場規模は120兆円超	<市場データ>
武田薬品・ウェバー社長「日本の求める革新的医薬品とパイプラインがマッチ」　21年度国内実質８％成長 | ニュース | ミクスOnline	<業界情報>
生分解性ポリ繊維、セーレンが開発　環境対応製品に注力	<技術開発>,<業界情報>
【原子力】年々衰える国力 水素製造も難儀	
グリコの糖質調整食「SUNAO」にパスタ　主食強化で認知促進	
隅々まで洗えて、衛生的に繰り返し使える、スライド式ストロー【Slider Straw】がドイツから日本初上陸！	
当日の欠席連絡はLINEでOK？　新しい働き方の謎を解消 『テレワークも業務改善もさっぱりわからない私に新しい働き方を教えてください！』	<コラム>
無料で誰でも簡単に、テキストから画像を生成できる「Craiyon（旧名：DALL・E mini）」を使ってみよう：簡単に試せるAI・機械学習	<技術開発>
これがグランピングの最新形？　テスラの元エンジニアが設計した折りたためる家“Jupe”が話題	<コラム>
いま押さえたい「心理的安全性」をつくる4つの因子って？ 『最高のチームはみんな使っている　心理的安全性をつくる言葉55』	<コラム>
純国産自律搬送ロボットメーカーのTAKUMI、株式会社FIGと資本業務提携を締結しました	<契約>,<受注>
再生医療ベンチャーのイノバセル 欧州投資銀行と1,500万ユーロ（約20億円）の ベンチャーデット契約を締結	<契約>,<受注>
T-DM1治療歴のあるHER2陽性切除不能および/または転移性乳がんに対するエンハーツ単剤療法、無増悪生存期間と全生存期間を延長	
中国、2022年に世界最大の製油・エチレン生産国に―中国メディア	
業務を圧迫する作業はロボットに一任 RPA導入支援で企業価値を高める｜NetIB-News	<方針>
｢逃した魚は大きかった｣東芝が売却した事業の今	
植物由来の紙おむつ原料を量産へ　日本触媒、脱石油依存	<生産活動>,<目標>
大仙市の農業用ハウス　アンモニア燃料発電の実証実験	<実験>
中学生が開発した「アップサイクル」食品が発売　ミシュランシェフと企業も支援【10月は食品ロス削減月間】	<商品化>,<支援>
